"id","path","name","kind","origin","stamp","semver","state","tags","bytes","words","headings","lineage"
"b1132f92-afdf-4f5e-af79-6af8c1cda681","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/notes/INTENTIONS.md","INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","360","52","# Intentions",""
"3ac64482-049b-47f5-b476-3fd49ebd798b","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/notes/RISKS.md","RISKS.md","markdown","X1",,,"draft","advice_bomb","185","28","# Risks",""
"64760751-5029-49a2-9469-5b1fbee372f5","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/notes/WEBSITE_MANIFEST.md","WEBSITE_MANIFEST.md","markdown","X1",,,"draft","advice_bomb","171","24","# Website Manifest (Draft)",""
"d1dde5ac-80fa-4746-88a4-9c6b546355aa","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/payload/advisories/AB-HealthGate-Scope-v1.0.md","AB-HealthGate-Scope-v1.0.md","markdown","X1",,,"draft","advice_bomb","1484","214","# Advice Bomb: HealthGate & Scope Guardrails (v1.0) | ## Scope Rules | ## HealthGate (read-only) Checks | ## Escalation (on fail) | ## HID Hygiene (lesson) | ## Roadmap Nudge",""
"6f27fa3c-a0c6-4efb-8fbb-70e2fd6fc4fb","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/payload/advisories/AB-SessionStallouts-v1.0.md","AB-SessionStallouts-v1.0.md","markdown","X1",,,"draft","advice_bomb","1041","148","# Advice Bomb: Handling Session Stall-outs & Freezes (v1.0) | ## Symptoms | ## Common Causes | ## Mitigations (User-facing) | ## CoAgent Design Guidance",""
"eaeb9f5a-a42d-430d-8d8e-27343cb9c0b0","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/payload/HOWTO_Uninstall_Calculator.md","HOWTO_Uninstall_Calculator.md","markdown","X1",,,"draft","advice_bomb","276","29","# Uninstall Windows Calculator",""
"db71df97-8024-47d7-9828-6f32073bae88","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/summaries/ROADMAP_NOTES.md","ROADMAP_NOTES.md","markdown","X1",,,"draft","advice_bomb","180","28","# Roadmap Notes",""
"f44df371-992e-4d92-a863-e9a01bed72b8","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/summaries/SOURCES.md","SOURCES.md","markdown","X1",,,"draft","advice_bomb","115","19","# Sources",""
"c8026c77-b3a4-4bc9-9c5f-eb65dfe4190a","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/summaries/TLDR.md","TLDR.md","markdown","X1",,,"draft","advice_bomb","196","30","# TL;DR",""
"ffd16369-56e4-4ec0-be85-702d0c44ad47","docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/transcripts/session.md","session.md","markdown","X1",,,"draft","advice_bomb","1889","209","# Session Transcript (Condensed) | ## Key Steps | ## Notable Outputs | ## Attached request pack (inspection)",""
"a70a8f1c-82e9-416b-ba02-438c0e99ed50","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/_spanky/_copayload.meta.json","_copayload.meta.json","data","X1",,,"draft","advice_bomb","268",,"",""
"2b998a5a-d4fe-49ca-83bf-8a65d69389e2","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/_spanky/_wrap.manifest.json","_wrap.manifest.json","data","X1",,,"draft","advice_bomb","97",,"",""
"8e3a748a-2c45-4a7e-a4ac-85506c73328b","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/ASSUMPTIONS.md","ASSUMPTIONS.md","markdown","X1",,,"draft","advice_bomb","62","5","",""
"661b29fb-c92b-427a-b140-2892a7e433cb","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/BPOE.md","BPOE.md","markdown","X1",,,"draft","advice_bomb","45","6","",""
"62d1084f-16f9-4d8a-9986-58b611ea0f8d","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/DECISIONS.md","DECISIONS.md","markdown","X1",,,"draft","advice_bomb","62","7","",""
"e0c0b5e9-bdde-41c8-9dd1-ea0b594b09bd","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/DEPENDENCIES.md","DEPENDENCIES.md","markdown","X1",,,"draft","advice_bomb","26","5","",""
"5c2be55d-85fb-48f5-ad98-d52b9b786d88","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/DEPRECATED.md","DEPRECATED.md","markdown","X1",,,"draft","advice_bomb","21","4","",""
"ee0da670-e49e-453b-9f74-c472ad91686c","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/GLOSSARY.md","GLOSSARY.md","markdown","X1",,,"draft","advice_bomb","87","6","",""
"d981e0e5-bb24-431e-ba3b-67aadebbaece","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/INTENTIONS.md","INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","106","16","",""
"e276d008-451e-4c2c-945e-57e8e0c677d9","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/RISKS.md","RISKS.md","markdown","X1",,,"draft","advice_bomb","57","5","",""
"b65f1f4a-58f7-4bc4-9406-84921fc8843f","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/WEBSITE_MANIFEST.md","WEBSITE_MANIFEST.md","markdown","X1",,,"draft","advice_bomb","60","7","",""
"8e33e4ec-c8cc-46f2-8635-aa0fae134de4","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/payload/AdviceBomb_BPOE_Catalog_v1.md","AdviceBomb_BPOE_Catalog_v1.md","markdown","X1",,,"draft","advice_bomb","201","23","# BPOE Catalog v1 (AdviceBomb)",""
"c5a52d78-0ed7-4465-8a3d-929ec186b43d","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/payload/BPOE_Features_Checklist.md","BPOE_Features_Checklist.md","markdown","X1",,,"draft","advice_bomb","167","22","# BPOE Features — Launch Checklist (Public)",""
"bdbf088c-7fd8-488a-a1fd-9967591ef408","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/summaries/ROADMAP_NOTES.md","ROADMAP_NOTES.md","markdown","X1",,,"draft","advice_bomb","106","15","",""
"4ce9abb4-0bbc-455c-8d80-fc3be78000d6","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/summaries/SOURCES.md","SOURCES.md","markdown","X1",,,"draft","advice_bomb","237","24","# Sources (Attachment Review)",""
"29cb13fa-560b-4a05-b441-82ec70466ea0","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/summaries/TLDR.md","TLDR.md","markdown","X1",,,"draft","advice_bomb","129","17","",""
"b6e953de-fce7-4141-b41c-64fda6793da9","docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/transcripts/session.md","session.md","markdown","X1",,,"draft","advice_bomb","174","15","# Session Transcript (Condensed)",""
"ed0a7039-67a4-4900-aa11-8ce93c9f9c69","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/_spanky/_copayload.meta.json","_copayload.meta.json","data","X1",,,"draft","advice_bomb","317",,"",""
"266b58ee-3d47-479f-8462-f3e5a6218f55","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/_spanky/_wrap.manifest.json","_wrap.manifest.json","data","X1",,,"draft","advice_bomb","177",,"",""
"a37d03f2-0de2-4f85-8610-56790d002356","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/_spanky/checksums.json","checksums.json","data","X1",,,"draft","advice_bomb","1319",,"",""
"0d37a6ef-7b92-4db1-808b-9b98f90532cb","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/ASSUMPTIONS.md","ASSUMPTIONS.md","markdown","X1",,,"draft","advice_bomb","26","3","",""
"51319c68-c955-476a-89bb-ba0fa19723f6","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/BPOE.md","BPOE.md","markdown","X1",,,"draft","advice_bomb","19","3","",""
"e0ce781b-4b3d-421b-a802-781e985f397f","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/DECISIONS.md","DECISIONS.md","markdown","X1",,,"draft","advice_bomb","24","3","",""
"3daf4637-5eb3-40d1-b9bd-4c131172124b","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/DEPENDENCIES.md","DEPENDENCIES.md","markdown","X1",,,"draft","advice_bomb","27","3","",""
"d63fb497-3c94-4875-892e-9bf857cbad10","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/DEPRECATED.md","DEPRECATED.md","markdown","X1",,,"draft","advice_bomb","124","21","# DEPRECATED IDEAS & INITIATIVES",""
"6346b4c6-6cdb-46f5-886d-9d6b779e881e","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/GLOSSARY.md","GLOSSARY.md","markdown","X1",,,"draft","advice_bomb","23","3","",""
"e56dc921-64b1-491e-a0db-2155d949ba7e","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/INTENTIONS.md","INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","25","3","",""
"66ef80de-7fd5-422e-a3df-223f8bfbe0ee","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/RISKS.md","RISKS.md","markdown","X1",,,"draft","advice_bomb","20","3","",""
"7e50e0e1-8046-447b-bd70-413a29421851","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/summaries/ROADMAP_NOTES.md","ROADMAP_NOTES.md","markdown","X1",,,"draft","advice_bomb","28","3","",""
"5def1850-2914-404f-befb-57065b39e4a4","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/summaries/SOURCES.md","SOURCES.md","markdown","X1",,,"draft","advice_bomb","22","3","",""
"519bddb9-0ebc-4930-82a0-d40e7b0d0c63","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/summaries/TLDR.md","TLDR.md","markdown","X1",,,"draft","advice_bomb","19","3","",""
"03a667fe-7053-4ef3-9867-d3def71be9ca","docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/transcripts/session.md","session.md","markdown","X1",,,"draft","advice_bomb","22","3","",""
"3db8c4cb-c186-4b26-95c2-a1d9eddef83b","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/_spanky/_copayload.meta.json","_copayload.meta.json","data","X1",,,"draft","advice_bomb","137",,"",""
"89c59514-9eaa-46b5-87c5-6f3a8f9163b3","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/_spanky/_wrap.manifest.json","_wrap.manifest.json","data","X1",,,"draft","advice_bomb","118",,"",""
"1097da18-67b4-4ccd-8955-550f900ea9b1","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/_spanky/checksums.json","checksums.json","data","X1",,,"draft","advice_bomb","1582",,"",""
"7ed6b8a7-3364-4251-99ac-a2b21125a07a","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/DEPRECATED.md","DEPRECATED.md","markdown","X1",,,"draft","advice_bomb","124","21","# DEPRECATED IDEAS & INITIATIVES",""
"5e97f0d3-acb9-41f1-9bdc-f3e842b13717","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_ASSUMPTIONS.md","MISSING_ASSUMPTIONS.md","markdown","X1",,,"draft","advice_bomb","25","2","",""
"228305f7-5246-405b-ba17-7d85fb70ecbf","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_BPOE.md","MISSING_BPOE.md","markdown","X1",,,"draft","advice_bomb","18","2","",""
"393e2eba-297f-4801-994a-c7b4f550690a","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_DECISIONS.md","MISSING_DECISIONS.md","markdown","X1",,,"draft","advice_bomb","23","2","",""
"ae316b8f-e1aa-4fac-b99e-c1d1e4e4ba53","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_DEPENDENCIES.md","MISSING_DEPENDENCIES.md","markdown","X1",,,"draft","advice_bomb","26","2","",""
"410d09c6-8c0f-4b00-902c-fce23357f642","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_GLOSSARY.md","MISSING_GLOSSARY.md","markdown","X1",,,"draft","advice_bomb","22","2","",""
"87c8c4b3-61c8-43bf-bcda-52b215c27543","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_INTENTIONS.md","MISSING_INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","24","2","",""
"f6c63c8e-706f-43dc-81e6-017b06b1491a","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_RISKS.md","MISSING_RISKS.md","markdown","X1",,,"draft","advice_bomb","19","2","",""
"e6a197e3-6a06-4432-ae1a-e04e0c177de0","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/notes/MISSING_WEBSITE_MANIFEST.md","MISSING_WEBSITE_MANIFEST.md","markdown","X1",,,"draft","advice_bomb","30","2","",""
"da5f0d1a-c29b-47c0-a9b7-b23dca64ecd7","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/payload/MISSING_PAYLOAD.md","MISSING_PAYLOAD.md","markdown","X1",,,"draft","advice_bomb","52","8","",""
"9151b397-2514-41bc-b918-b205de4b7395","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/summaries/ROADMAP_NOTES.md","ROADMAP_NOTES.md","markdown","X1",,,"draft","advice_bomb","29","4","",""
"8ec0f916-1212-4f31-b48a-a59593dfbf76","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/summaries/SOURCES.md","SOURCES.md","markdown","X1",,,"draft","advice_bomb","42","6","",""
"d357c2a9-38c5-48ce-84a3-d6106c9ee402","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/summaries/TLDR.md","TLDR.md","markdown","X1",,,"draft","advice_bomb","63","9","",""
"71b34df8-4cef-4807-bcfa-5cf387f97885","docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/transcripts/session.md","session.md","markdown","X1",,,"draft","advice_bomb","65","8","",""
"1a1b64b3-29d3-402b-a736-9f6c8e7ff55c","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/_spanky/_copayload.meta.json","_copayload.meta.json","data","X1",,,"draft","advice_bomb","209",,"",""
"12d6eed1-cf72-425c-b1f4-4446dc4cfa3f","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/_spanky/_wrap.manifest.json","_wrap.manifest.json","data","X1",,,"draft","advice_bomb","588",,"",""
"1f4fbe92-ecfb-4522-aa8f-b99d889f9348","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/_spanky/checksums.json","checksums.json","data","X1",,,"draft","advice_bomb","1551",,"",""
"5ca6184e-f60e-4b7b-843b-1d095ca236fd","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/ASSUMPTIONS.md","ASSUMPTIONS.md","markdown","X1",,,"draft","advice_bomb","207","28","# Assumptions",""
"ee115378-5cb4-4582-80d7-bd6cc7223090","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/BPOE.md","BPOE.md","markdown","X1",,,"draft","advice_bomb","199","26","# BPOE Notes",""
"3d30eb1f-d331-4096-baf4-3db84af78013","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/DECISIONS.md","DECISIONS.md","markdown","X1",,,"draft","advice_bomb","216","30","# Decisions",""
"675acbc2-61db-48d3-8766-54232c2ea3ed","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/DEPENDENCIES.md","DEPENDENCIES.md","markdown","X1",,,"draft","advice_bomb","254","35","# Dependencies",""
"529ebc87-1111-41f7-b6fd-2d8887393f66","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/DEPRECATED.md","DEPRECATED.md","markdown","X1",,,"draft","advice_bomb","164","28","# Deprecated / To Reconsider",""
"8b97be56-960e-4c71-bdde-058bfe89179b","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/GLOSSARY.md","GLOSSARY.md","markdown","X1",,,"draft","advice_bomb","379","51","# Glossary",""
"bb7be4b5-d425-4d34-8164-28af9ff01ba4","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/INTENTIONS.md","INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","532","68","# Intentions (marking unfinished with '(Unfinished)')",""
"f122de32-e193-41cb-be15-c2ca8cc60436","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/RISKS.md","RISKS.md","markdown","X1",,,"draft","advice_bomb","290","40","# Risks",""
"3045625b-269b-46a7-a5d0-bfa9773c35e3","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/WEBSITE_MANIFEST.md","WEBSITE_MANIFEST.md","markdown","X1",,,"draft","advice_bomb","260","35","# Website Manifest (Public-facing content)",""
"b9f99180-5c7f-45ba-966a-90454dede3cd","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/payload/attachments/Spanky_Request_Pack_v2_2_2025-10-08_2025-10-14_124554.zip","Spanky_Request_Pack_v2_2_2025-10-08_2025-10-14_124554.zip","archive","X1","2025-10-14_124554",,"draft","advice_bomb","3420",,"",""
"606f7a97-2763-49c0-b17b-b374add870a9","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/summaries/ROADMAP_NOTES.md","ROADMAP_NOTES.md","markdown","X1",,,"draft","advice_bomb","342","43","",""
"1d0e1052-afa7-494b-844a-be99db8438fb","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/summaries/SOURCES.md","SOURCES.md","markdown","X1",,,"draft","advice_bomb","172","24","",""
"1a58bf4c-0421-40ae-ac9c-8d05b2912ab2","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/summaries/TLDR.md","TLDR.md","markdown","X1",,,"draft","advice_bomb","284","35","",""
"cbdf224a-f4d6-4972-8570-5baf6dcebedd","docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/transcripts/session.md","session.md","markdown","X1",,,"draft","advice_bomb","1317","159","# Session Transcript (Summary) | ## Intentions & Context | ## Key Deliverables Produced | ## Notable Decisions | ## Pivots / Inferences",""
"0d0747f4-5799-47e3-aae6-fdda3210824a","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/_spanky/_copayload.meta.json","_copayload.meta.json","data","X1",,,"draft","advice_bomb","179",,"",""
"64fcf6b7-3191-4b5a-9a60-b33e825bfedd","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/_spanky/_wrap.manifest.json","_wrap.manifest.json","data","X1",,,"draft","advice_bomb","704",,"",""
"7c5bf987-0c3a-44e2-8153-16ca6b7fa399","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/_spanky/checksums.json","checksums.json","data","X1",,,"draft","advice_bomb","2173",,"",""
"d2e7049d-d956-4e4b-aac2-bc1a756493dd","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/ASSUMPTIONS.md","ASSUMPTIONS.md","markdown","X1",,,"draft","advice_bomb","174","26","# ASSUMPTIONS",""
"e595ae73-fed3-43f9-892e-5ef8496fbfc6","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/BPOE.md","BPOE.md","markdown","X1",,,"draft","advice_bomb","986","121","# BPOE Notes — Defense & Hygiene Additions",""
"50df50fe-7cca-4ad8-9d71-b59651655301","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/DECISIONS.md","DECISIONS.md","markdown","X1",,,"draft","advice_bomb","198","25","# DECISIONS",""
"7fa55063-8e93-4b09-92f5-6243e4b968a7","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/DEPENDENCIES.md","DEPENDENCIES.md","markdown","X1",,,"draft","advice_bomb","170","27","# DEPENDENCIES",""
"72f87942-845d-465b-b1ad-b21b79a73538","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/DEPRECATED.md","DEPRECATED.md","markdown","X1",,,"draft","advice_bomb","91","13","# DEPRECATED",""
"e60c4c42-0681-41f5-8a2b-054ed8257f8b","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/GLOSSARY.md","GLOSSARY.md","markdown","X1",,,"draft","advice_bomb","163","22","# GLOSSARY (delta)",""
"8916935a-b355-4083-91b3-f8ace89e550e","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/INTENTIONS.md","INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","287","36","# INTENTIONS (Unfinished)",""
"94f929a1-5d94-4515-830c-eef94e7b1a0d","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/RISKS.md","RISKS.md","markdown","X1",,,"draft","advice_bomb","218","32","# RISKS",""
"d875923d-d199-41c1-8341-5cc093eae3e5","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/WEBSITE_MANIFEST.md","WEBSITE_MANIFEST.md","markdown","X1",,,"draft","advice_bomb","153","21","# WEBSITE_MANIFEST",""
"b234098b-36ef-47dd-aff9-c3c2fd38dd51","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/payload/attachments/session-uploads/Spanky_Request_Pack_v2_2_2025-10-08_2025-10-14_124554.zip","Spanky_Request_Pack_v2_2_2025-10-08_2025-10-14_124554.zip","archive","X1","2025-10-14_124554",,"draft","advice_bomb","3420",,"",""
"e76d4cb0-01b9-45df-be93-64cc4eb91a9f","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/summaries/ROADMAP_NOTES.md","ROADMAP_NOTES.md","markdown","X1",,,"draft","advice_bomb","95","13","# ROADMAP_NOTES",""
"68f0db6f-f62d-4995-8ded-61111a167cbc","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/summaries/SOURCES.md","SOURCES.md","markdown","X1",,,"draft","advice_bomb","230","17","# SOURCES",""
"b33ed28f-fafb-4d02-9aa3-02d8e7b3e3fa","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/summaries/TLDR.md","TLDR.md","markdown","X1",,,"draft","advice_bomb","82","14","# TLDR",""
"6867c78d-d08c-4611-81fe-5ee61fa53a36","docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/transcripts/session.md","session.md","markdown","X1",,,"draft","advice_bomb","131","17","# Session Transcript (Synthesis)",""
"7e2962d4-f7a3-4d9f-887e-04f846801544","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/_spanky/_copayload.meta.json","_copayload.meta.json","data","X1",,,"draft","advice_bomb","43",,"",""
"da8add99-6c57-48ae-86dc-afc4d16e5115","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/_spanky/_wrap.manifest.json","_wrap.manifest.json","data","X1",,,"draft","advice_bomb","47",,"",""
"28812ac2-9250-458e-9fcc-3b834c4fff90","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/ASSUMPTIONS.md","ASSUMPTIONS.md","markdown","X1",,,"draft","advice_bomb","39","7","",""
"7db8acb6-fe6a-4b8c-9a38-3675c2619197","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/DECISIONS.md","DECISIONS.md","markdown","X1",,,"draft","advice_bomb","42","7","",""
"91881e93-934f-4d04-8d08-77956ad623b2","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/DEPENDENCIES.md","DEPENDENCIES.md","markdown","X1",,,"draft","advice_bomb","37","8","",""
"0ac77e0b-616f-411b-86fd-b0b99cf353a4","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/DEPRECATED.md","DEPRECATED.md","markdown","X1",,,"draft","advice_bomb","124","21","# DEPRECATED IDEAS & INITIATIVES",""
"ece8bc75-0bee-485d-9c66-d24dbee719fc","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/GLOSSARY.md","GLOSSARY.md","markdown","X1",,,"draft","advice_bomb","63","11","",""
"c0f77659-722f-4f08-afd8-49a16bbd2684","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/INTENTIONS.md","INTENTIONS.md","markdown","X1",,,"draft","advice_bomb","63","9","",""
"72aae7b9-b5ae-4cef-a71f-e296eebda9fb","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/RISKS.md","RISKS.md","markdown","X1",,,"draft","advice_bomb","42","8","",""
"bd21e673-92d6-41ee-a89a-79e6862ad71e","docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/WEBSITE_MANIFEST.md","WEBSITE_MANIFEST.md","markdown","X1",,,"draft","advice_bomb","18","4","",""
