"Path","SizeKB","Modified"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\_shared\Send-DOFromClipboard.ps1","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Start-CoWatchers.ps1","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Status-QuickCheck.ps1","1","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Stop-CoWatchers.ps1","0.21","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Watch-CoTempInbox.ps1","1.39","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\Start-CoAgent.ps1","2.37","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_00_Hello.ps1","0.58","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_A6_NetworkCall.ps1","0.64","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_P3_ReadOnly_WriteAttempt.ps1","0.68","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_P6_Rollback_Failure.ps1","1.05","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_Slow_Render.ps1","0.19","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\scripts\Test-DOHeader.ps1","2.83","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\scripts\Write-UnstableFile.ps1","0.53","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_ResearchPack\tools\Install-CoAgent-ResearchPack.ps1","0.47","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\Export-Public-BP.ps1","0.66","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.75","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Publish-CoAgentDocs.ps1","0.59","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Start-CoWatchers.ps1","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Status-QuickCheck.ps1","1","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Stop-CoWatchers.ps1","0.21","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Test-DOHeader.ps1","2.83","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Watch-CoTempInbox.ps1","1.39","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Write-UnstableFile.ps1","0.53","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\scripts\Run-SmoketestSuite.ps1","1.44","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\Export-Public-BP.ps1","0.6","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.43","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\StatusPack\Publish-CoAgentDocs.ps1","0.58","2025-09-10T19:22:14"
