"Path","Name","Ext","SizeKB","Stamp"
"docs/advice_bombs/batch_20251014_124554/.8_Spanky_CCSeedWrap_20251008_020133/payload/cc.CC_Megascroll_Seed_v0.1.md","cc.CC_Megascroll_Seed_v0.1.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.h_Spanky_CCE_Doctrine_Integration_20251014_162319/payload/CCE_DOCTRINE.md","CCE_DOCTRINE.md",".md","1.56",
"docs/advice_bombs/batch_20251014_124554/.h_Spanky_CCE_Doctrine_Integration_20251014_162319/payload/CCE.config.yaml","CCE.config.yaml",".yaml","0.45",
"docs/advice_bombs/batch_20251014_124554/.39_Spanky_GVB_20251009_192232/payload/cea73f29-eb48-49ff-8540-b35c569d1e96.png","cea73f29-eb48-49ff-8540-b35c569d1e96.png",".png","334.62",
"docs/advice_bombs/batch_20251014_124554/.e_Spanky_GateLetter_OAPP_20251014_162031/notes/CHANGELOG.md","CHANGELOG.md",".md","0.27",
"docs/advice_bombs/batch_20251014_124554/n_AB_CoSteward_Spine_UPG_20251014_224344/AB_CoSteward_Spine_UPG_20251014_224344/scripts/check_wip.py","check_wip.py",".py","0.39",
"docs/advice_bombs/batch_20251014_124554/.30_Spanky_CoPolitic_TOSAI_20251009_183331/payload/scripts/check-cache.ps1","check-cache.ps1",".ps1","0.62",
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/_spanky/checkmarks.txt","checkmarks.txt",".txt","0",
"docs/advice_bombs/batch_20251014_124554/.28e_Spanky_CoAgentMVP3_20251009_130646/_spanky/checksums.json","checksums.json",".json","1.69",
"docs/advice_bombs/batch_20251014_124554/.h_Spanky_CCE_Doctrine_Integration_20251014_162319/_spanky/checksums.json","checksums.json",".json","4.61",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/_spanky/checksums.json","checksums.json",".json","4.6",
"docs/advice_bombs/batch_20251014_124554/.1_Spanky_examples_20251008_004552/Spanky_examples_20251008_004552/_spanky/checksums.json","checksums.json",".json","0.72",
"docs/advice_bombs/batch_20251014_124554/.42_Spanky_RickGuard_20251009_194327/_spanky/checksums.json","checksums.json",".json","2.64",
"docs/advice_bombs/batch_20251014_124554/.30_Spanky_CoPolitic_TOSAI_20251009_183331/_spanky/checksums.json","checksums.json",".json","1.99",
"docs/advice_bombs/batch_20251014_124554/.f_Spanky_CoSuite-Summary_20251014_161916/Spanky_CoSuite-Summary_20251014_161916/_spanky/checksums.json","checksums.json",".json","0.78",
"docs/advice_bombs/batch_20251014_124554/.47_Spanky_RickPublicBridge_20251009_162406/_spanky/checksums.json","checksums.json",".json","1.44",
"docs/advice_bombs/batch_20251014_124554/.36_Spanky_RequestPack_20251009_185641/_spanky/checksums.json","checksums.json",".json","0.53",
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/_spanky/checksums.json","checksums.json",".json","2.66",
"docs/advice_bombs/batch_20251014_124554/.51_Spanky_CoCiviumDualSite_20251009_163123/_spanky/checksums.json","checksums.json",".json","1.41",
"docs/advice_bombs/batch_20251014_124554/.48_Spanky_CoEvolutionDocs_20251009_202452/_spanky/checksums.json","checksums.json",".json","1.68",
"docs/advice_bombs/batch_20251014_124554/.4_Spanky_MultiSessionLockups_20251008_015230/_spanky/checksums.json","checksums.json",".json","2.34",
"docs/advice_bombs/batch_20251014_124554/.22_Spanky_GodspawnSessionRecovery_20251009_025454/_spanky/checksums.json","checksums.json",".json","1.54",
"docs/advice_bombs/batch_20251014_124554/.28f_Spanky_CoAgentMVP3_20251009_141644/_spanky/checksums.json","checksums.json",".json","1.69",
"docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/_spanky/checksums.json","checksums.json",".json","1.51",
"docs/advice_bombs/batch_20251014_124554/.j_Spanky_CoAgentRisk_20251014_162802/_spanky/checksums.json","checksums.json",".json","0",
"docs/advice_bombs/batch_20251014_124554/.41_Spanky_ContinuityKit_20251009_153301/_spanky/checksums.json","checksums.json",".json","1.69",
"docs/advice_bombs/batch_20251014_124554/.11_Spanky_CoCoreSessionWrap_20251009_021250/_spanky/checksums.json","checksums.json",".json","0.47",
"docs/advice_bombs/batch_20251014_124554/.g_Spanky_CoSuite_Summary_20251014_162309/Spanky_CoSuite_Summary_20251014_162309/_spanky/checksums.json","checksums.json",".json","0",
"docs/advice_bombs/batch_20251014_124554/.46_Spanky_CoCivium_20251009_161652/Spanky_Build/_spanky/checksums.json","checksums.json",".json","2.24",
"docs/advice_bombs/batch_20251014_124554/.45_Spanky_CoCorePlanning_20251009_201052/_spanky/checksums.json","checksums.json",".json","1.42",
"docs/advice_bombs/batch_20251014_124554/.i_Spanky_SessionSummary_20251014_162328/_spanky/checksums.json","checksums.json",".json","1.14",
"docs/advice_bombs/batch_20251014_124554/.13_Spanky_CoAgency_20251009_022055/Spanky_CoAgency/_spanky/checksums.json","checksums.json",".json","1.19",
"docs/advice_bombs/batch_20251014_124554/.17_Spanky_CoAgentBranding_20251009_022926/Spanky_CoAgentBranding_20251009_022926/_spanky/checksums.json","checksums.json",".json","1.38",
"docs/advice_bombs/batch_20251014_124554/.32_Spanky_Congruence_20251009_183041/_spanky/checksums.json","checksums.json",".json","0.06",
"docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/_spanky/checksums.json","checksums.json",".json","2.12",
"docs/advice_bombs/batch_20251014_124554/.b_Spanky_SessionSynthesis_20251014_161607/_spanky/checksums.json","checksums.json",".json","1.54",
"docs/advice_bombs/batch_20251014_124554/.8_Spanky_CCSeedWrap_20251008_020133/_spanky/checksums.json","checksums.json",".json","3.22",
"docs/advice_bombs/batch_20251014_124554/.28d_Spanky_CoAgentMVP3_20251009_125809/_spanky/checksums.json","checksums.json",".json","0.46",
"docs/advice_bombs/batch_20251014_124554/.44b_Spanky_CoCivOutreach_20251009_161358/_spanky/checksums.json","checksums.json",".json","1.21",
"docs/advice_bombs/batch_20251014_124554/.d_Spanky_CoAgent_AdviceBomb_20251014_161901/_spanky/checksums.json","checksums.json",".json","0.48",
"docs/advice_bombs/batch_20251014_124554/.38_Spanky_CoAgentMVP3_20251009_191118/_spanky/checksums.json","checksums.json",".json","1.83",
"docs/advice_bombs/batch_20251014_124554/.a_Spanky_CoCache_CoEvoAdvice_20251014_161601/_spanky/checksums.json","checksums.json",".json","1.98",
"docs/advice_bombs/batch_20251014_124554/.50_Spanky_CoCiviumWP_20251009_204122/_spanky/checksums.json","checksums.json",".json","1.38",
"docs/advice_bombs/batch_20251014_124554/.44a_Spanky_CoCivOutreach_20251009_155730/_spanky/checksums.json","checksums.json",".json","0.83",
"docs/advice_bombs/batch_20251014_124554/.19_Spanky_CPDA-CADI_20251008_225001/_spanky/checksums.json","checksums.json",".json","4.12",
"docs/advice_bombs/batch_20251014_124554/.33_Spanky_MeritRank_20251009_184459/_spanky/checksums.json","checksums.json",".json","2.23",
"docs/advice_bombs/batch_20251014_124554/.e_Spanky_GateLetter_OAPP_20251014_162031/_spanky/checksums.json","checksums.json",".json","1.2",
"docs/advice_bombs/batch_20251014_124554/.6_Spanky_CoCiviumFaiths_20251008_015909/_spanky/checksums.json","checksums.json",".json","2.35",
"docs/advice_bombs/batch_20251014_124554/.7_Spanky_CoCivium_20251008_020616/_spanky/checksums.json","checksums.json",".json","1.99",
"docs/advice_bombs/batch_20251014_124554/.29a_Spanky_CoModules_20251009_164441/Spanky_CoModules_20251009_164441/_spanky/checksums.json","checksums.json",".json","3.3",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/_spanky/checksums.json","checksums.json",".json","2.76",
"docs/advice_bombs/batch_20251014_124554/.12_Spanky_CoWrap_SessionClosure_20251009_021554/_spanky/checksums.json","checksums.json",".json","0.05",
"docs/advice_bombs/batch_20251014_124554/.16_Spanky_CoAgent_20251008_223344/_spanky/checksums.json","checksums.json",".json","1.29",
"docs/advice_bombs/batch_20251014_124554/.44c_Spanky_CoCivOutreach_20251009_201820/_spanky/checksums.json","checksums.json",".json","1.68",
"docs/advice_bombs/batch_20251014_124554/.43_Spanky_GrandMigration_20251009_194020/_spanky/checksums.json","checksums.json",".json","2.93",
"docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/_spanky/checksums.json","checksums.json",".json","1.29",
"docs/advice_bombs/batch_20251014_124554/.31_Spanky_InSeed_20251009_183110/_spanky/checksums.json","checksums.json",".json","1.67",
"docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/_spanky/checksums.json","checksums.json",".json","3.1",
"docs/advice_bombs/batch_20251014_124554/.42_Spanky_RickGuard_20251009_194327/payload/ChromeExtensions_2025-10-08_195356.md","ChromeExtensions_2025-10-08_195356.md",".md","1.77","2025-10-08_195356"
"docs/advice_bombs/batch_20251014_124554/.43_Spanky_GrandMigration_20251009_194020/payload/CIVIUM_ARCHIVED_POINTER.md","CIVIUM_ARCHIVED_POINTER.md",".md","0.33",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/payload/HH/tools/cli-utils.ps1","cli-utils.ps1",".ps1","1.66",
"docs/advice_bombs/batch_20251014_124554/.12_Spanky_CoWrap_SessionClosure_20251009_021554/payload/CoAgent_AdviceBomb_Handling.md","CoAgent_AdviceBomb_Handling.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.38_Spanky_CoAgentMVP3_20251009_191118/payload/tools/CoAgent_HealthCheck.ps1","CoAgent_HealthCheck.ps1",".ps1","0.42",
"docs/advice_bombs/batch_20251014_124554/.38_Spanky_CoAgentMVP3_20251009_191118/payload/CoAgent_Intro_Handshake.md","CoAgent_Intro_Handshake.md",".md","0.36",
"docs/advice_bombs/batch_20251014_124554/.j_Spanky_CoAgentRisk_20251014_162802/payload/CoAgent_Risk_Control_AdviceBomb.md","CoAgent_Risk_Control_AdviceBomb.md",".md","1.16",
"docs/advice_bombs/batch_20251014_124554/k_Spanky_CoChallenge_20251014_220233/CoChallenge_Strategic_Package_2025-10-14_124554.pdf","CoChallenge_Strategic_Package_2025-10-14_124554.pdf",".pdf","2.95","2025-10-14_124554"
"docs/advice_bombs/batch_20251014_124554/k_Spanky_CoChallenge_20251014_220233/CoChallenge_Strategic_Package.md","CoChallenge_Strategic_Package.md",".md","1.79",
"docs/advice_bombs/batch_20251014_124554/o_CoSuite_Insights_EpochsRegimes_20251014_232531/insights_ages_falsifiers_20251014_232531/cocivium_hypotheses.csv","cocivium_hypotheses.csv",".csv","0.6",
"docs/advice_bombs/batch_20251014_124554/.5_Spanky_CoMap_20251007_215725/payload/cocivium_ideal.json","cocivium_ideal.json",".json","0.28",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/payload/app/assets/cocivium-overlay.css","cocivium-overlay.css",".css","1.21",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/payload/app/cocivium-overlay.js","cocivium-overlay.js",".js","1.76",
"docs/advice_bombs/batch_20251014_124554/.42_Spanky_RickGuard_20251009_194327/payload/CODEOWNERS","CODEOWNERS","","0.01",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_AllIn.ps1","CoEve_AllIn.ps1",".ps1","0.27",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_Branding_PR_snippet.md","CoEve_Branding_PR_snippet.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_CI_ReRun.ps1","CoEve_CI_ReRun.ps1",".ps1","0.57",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_CI_Triage.ps1","CoEve_CI_Triage.ps1",".ps1","1.1",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_Smoke.ps1","CoEve_Smoke.ps1",".ps1","0.71",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_SyncMain.ps1","CoEve_SyncMain.ps1",".ps1","0.64",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/payload/CoEve_WatchLatestCI_v3.ps1","CoEve_WatchLatestCI_v3.ps1",".ps1","1.2",
"docs/advice_bombs/batch_20251014_124554/.5_Spanky_CoMap_20251007_215725/payload/CoMap_README.md","CoMap_README.md",".md","1.22",
"docs/advice_bombs/batch_20251014_124554/.34_Spanky_VisionFlagship_20251009_184430/payload/Concept_Node_Schema.json","Concept_Node_Schema.json",".json","1.36",
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/payload/Congruence_Placeholder.md","Congruence_Placeholder.md",".md","0.36",
"docs/advice_bombs/batch_20251014_124554/l_Spanky_CoSuiteSummary_20251014_180402/payload/Congruence.md","Congruence.md",".md","0.14",
"docs/advice_bombs/batch_20251014_124554/.h_Spanky_CCE_Doctrine_Integration_20251014_162319/payload/CONGRUENCE.yaml","CONGRUENCE.yaml",".yaml","0.28",
"docs/advice_bombs/batch_20251014_124554/.31_Spanky_InSeed_20251009_183110/payload/consensus-dates.js","consensus-dates.js",".js","0.35",
"docs/advice_bombs/batch_20251014_124554/.19_Spanky_CPDA-CADI_20251008_225001/payload/cpda/charter/constitution.md","constitution.md",".md","0.94",
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/payload/Contribution_Vectors_and_CoAgent.md","Contribution_Vectors_and_CoAgent.md",".md","0.34",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/payload/diagrams/Convert-DiagramJsonToMermaid.ps1","Convert-DiagramJsonToMermaid.ps1",".ps1","1.26",
"docs/advice_bombs/batch_20251014_124554/.38_Spanky_CoAgentMVP3_20251009_191118/payload/tools/CoPayloadRunner.ps1","CoPayloadRunner.ps1",".ps1","3.54",
"docs/advice_bombs/batch_20251014_124554/m_Spanky_ExemplarCanon_20251014_181108/payload/CoSuite_integration.md","CoSuite_integration.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/payload/CoSuite_Value_Proposition.md","CoSuite_Value_Proposition.md",".md","0.72",
"docs/advice_bombs/batch_20251014_124554/.12_Spanky_CoWrap_SessionClosure_20251009_021554/payload/CoWrap_Spec.md","CoWrap_Spec.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.8_Spanky_CCSeedWrap_20251008_020133/payload/CoWrap-Finish.ps1","CoWrap-Finish.ps1",".ps1","0.69",
"docs/advice_bombs/batch_20251014_124554/index/d_Spanky_CoAgent_AdviceBomb_2025-10-14_161901.md","d_Spanky_CoAgent_AdviceBomb_2025-10-14_161901.md",".md","0.22","2025-10-14_161901"
"docs/advice_bombs/batch_20251014_124554/d_Spanky_CoAgent_AdviceBomb_2025-10-14_161901.zip","d_Spanky_CoAgent_AdviceBomb_2025-10-14_161901.zip",".zip","5.29","2025-10-14_161901"
"docs/advice_bombs/batch_20251014_124554/d_Spanky_CoAgent_AdviceBomb_20251014_161901_20251014_124554_2025-10-14_124554.zip","d_Spanky_CoAgent_AdviceBomb_20251014_161901_20251014_124554_2025-10-14_124554.zip",".zip","5.29","2025-10-14_124554"
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/payload/Day1_Recipe_CoCivium_com.md","Day1_Recipe_CoCivium_com.md",".md","0.36",
"docs/advice_bombs/batch_20251014_124554/.8_Spanky_CCSeedWrap_20251008_020133/notes/DECISIONS.md","DECISIONS.md",".md","0.28",
"docs/advice_bombs/batch_20251014_124554/.23_Spanky_CoAgent_20251008_225757/Spanky_CoAgent_20251008_225757/notes/DECISIONS.md","DECISIONS.md",".md","0.21",
"docs/advice_bombs/batch_20251014_124554/.43_Spanky_GrandMigration_20251009_194020/notes/DECISIONS.md","DECISIONS.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/notes/DECISIONS.md","DECISIONS.md",".md","0.08",
"docs/advice_bombs/batch_20251014_124554/.20_Spanky_CoAgent-BPOE-MVP3_20251009_025257/notes/DECISIONS.md","DECISIONS.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.6_Spanky_CoCiviumFaiths_20251008_015909/notes/DECISIONS.md","DECISIONS.md",".md","0.27",
"docs/advice_bombs/batch_20251014_124554/.26_Spanky_CoCivium-Strategy_20251009_031142/notes/DECISIONS.md","DECISIONS.md",".md","0.2",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/notes/DECISIONS.md","DECISIONS.md",".md","0.31",
"docs/advice_bombs/batch_20251014_124554/.34_Spanky_VisionFlagship_20251009_184430/notes/DECISIONS.md","DECISIONS.md",".md","0.27",
"docs/advice_bombs/batch_20251014_124554/.28e_Spanky_CoAgentMVP3_20251009_130646/notes/DECISIONS.md","DECISIONS.md",".md","0.26",
"docs/advice_bombs/batch_20251014_124554/.46_Spanky_CoCivium_20251009_161652/Spanky_Build/notes/DECISIONS.md","DECISIONS.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.15_Spanky_CoCacheReset_20251008_222429/notes/DECISIONS.md","DECISIONS.md",".md","0.17",
"docs/advice_bombs/batch_20251014_124554/.g_Spanky_CoSuite_Summary_20251014_162309/Spanky_CoSuite_Summary_20251014_162309/notes/DECISIONS.md","DECISIONS.md",".md","0.12",
"docs/advice_bombs/batch_20251014_124554/.24_Spanky_CADE-Defense_20251009_030727/notes/DECISIONS.md","DECISIONS.md",".md","0.19",
"docs/advice_bombs/batch_20251014_124554/.7_Spanky_CoCivium_20251008_020616/notes/DECISIONS.md","DECISIONS.md",".md","0.12",
"docs/advice_bombs/batch_20251014_124554/.30_Spanky_CoPolitic_TOSAI_20251009_183331/notes/DECISIONS.md","DECISIONS.md",".md","0.33",
"docs/advice_bombs/batch_20251014_124554/.50_Spanky_CoCiviumWP_20251009_204122/notes/DECISIONS.md","DECISIONS.md",".md","0.15",
"docs/advice_bombs/batch_20251014_124554/.31_Spanky_InSeed_20251009_183110/notes/DECISIONS.md","DECISIONS.md",".md","0.04",
"docs/advice_bombs/batch_20251014_124554/.b_Spanky_SessionSynthesis_20251014_161607/notes/DECISIONS.md","DECISIONS.md",".md","0.2",
"docs/advice_bombs/batch_20251014_124554/.44a_Spanky_CoCivOutreach_20251009_155730/notes/DECISIONS.md","DECISIONS.md",".md","0.03",
"docs/advice_bombs/batch_20251014_124554/.16_Spanky_CoAgent_20251008_223344/notes/DECISIONS.md","DECISIONS.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.25_Spanky_MultiRepoGH_20251009_030819/notes/DECISIONS.md","DECISIONS.md",".md","0.04",
"docs/advice_bombs/batch_20251014_124554/.49_Spanky_CoCivium_20251009_202805/Spanky_CoCivium_20251009_202805/notes/DECISIONS.md","DECISIONS.md",".md","0.07",
"docs/advice_bombs/batch_20251014_124554/.33_Spanky_MeritRank_20251009_184459/notes/DECISIONS.md","DECISIONS.md",".md","0.19",
"docs/advice_bombs/batch_20251014_124554/.44b_Spanky_CoCivOutreach_20251009_161358/notes/DECISIONS.md","DECISIONS.md",".md","0.03",
"docs/advice_bombs/batch_20251014_124554/.e_Spanky_GateLetter_OAPP_20251014_162031/payload/DECISIONS.md","DECISIONS.md",".md","0.35",
"docs/advice_bombs/batch_20251014_124554/.2_Spanky_CoAgentHealthGate_20251008_014548/notes/DECISIONS.md","DECISIONS.md",".md","0.17",
"docs/advice_bombs/batch_20251014_124554/.44c_Spanky_CoCivOutreach_20251009_201820/notes/DECISIONS.md","DECISIONS.md",".md","0.03",
"docs/advice_bombs/batch_20251014_124554/.29a_Spanky_CoModules_20251009_164441/Spanky_CoModules_20251009_164441/notes/DECISIONS.md","DECISIONS.md",".md","0.09",
"docs/advice_bombs/batch_20251014_124554/.51_Spanky_CoCiviumDualSite_20251009_163123/notes/DECISIONS.md","DECISIONS.md",".md","0.17",
"docs/advice_bombs/batch_20251014_124554/.a_Spanky_CoCache_CoEvoAdvice_20251014_161601/notes/DECISIONS.md","DECISIONS.md",".md","0.23",
"docs/advice_bombs/batch_20251014_124554/.40_Spanky_ScripTagger_20251009_193224/notes/DECISIONS.md","DECISIONS.md",".md","0.35",
"docs/advice_bombs/batch_20251014_124554/.38_Spanky_CoAgentMVP3_20251009_191118/notes/DECISIONS.md","DECISIONS.md",".md","0.05",
"docs/advice_bombs/batch_20251014_124554/.21_Spanky_CoCore_20251009_025331/notes/DECISIONS.md","DECISIONS.md",".md","0.02",
"docs/advice_bombs/batch_20251014_124554/.12_Spanky_CoWrap_SessionClosure_20251009_021554/notes/DECISIONS.md","DECISIONS.md",".md","0.04",
"docs/advice_bombs/batch_20251014_124554/.3_Spanky_CoAgentLockupBPOE_20251007_214950/notes/DECISIONS.md","DECISIONS.md",".md","0.2",
"docs/advice_bombs/batch_20251014_124554/.4_Spanky_MultiSessionLockups_20251008_015230/notes/DECISIONS.md","DECISIONS.md",".md","0.18",
"docs/advice_bombs/batch_20251014_124554/.13_Spanky_CoAgency_20251009_022055/Spanky_CoAgency/notes/DECISIONS.md","DECISIONS.md",".md","0.15",
"docs/advice_bombs/batch_20251014_124554/.48_Spanky_CoEvolutionDocs_20251009_202452/notes/DECISIONS.md","DECISIONS.md",".md","0.17",
"docs/advice_bombs/batch_20251014_124554/.h_Spanky_CCE_Doctrine_Integration_20251014_162319/notes/DECISIONS.md","DECISIONS.md",".md","0.08",
"docs/advice_bombs/batch_20251014_124554/.17_Spanky_CoAgentBranding_20251009_022926/Spanky_CoAgentBranding_20251009_022926/notes/DECISIONS.md","DECISIONS.md",".md","0.2",
"docs/advice_bombs/batch_20251014_124554/.i_Spanky_SessionSummary_20251014_162328/notes/DECISIONS.md","DECISIONS.md",".md","0.07",
"docs/advice_bombs/batch_20251014_124554/.41_Spanky_ContinuityKit_20251009_153301/notes/DECISIONS.md","DECISIONS.md",".md","0.19",
"docs/advice_bombs/batch_20251014_124554/.28f_Spanky_CoAgentMVP3_20251009_141644/notes/DECISIONS.md","DECISIONS.md",".md","0.26",
"docs/advice_bombs/batch_20251014_124554/.19_Spanky_CPDA-CADI_20251008_225001/notes/DECISIONS.md","DECISIONS.md",".md","0.21",
"docs/advice_bombs/batch_20251014_124554/.27_Spanky_CAP_20251009_032636/notes/DECISIONS.md","DECISIONS.md",".md","0.05",
"docs/advice_bombs/batch_20251014_124554/.42_Spanky_RickGuard_20251009_194327/notes/DECISIONS.md","DECISIONS.md",".md","0.44",
"docs/advice_bombs/batch_20251014_124554/.5_Spanky_CoMap_20251007_215725/notes/DECISIONS.md","DECISIONS.md",".md","0.26",
"docs/advice_bombs/batch_20251014_124554/.39_Spanky_GVB_20251009_192232/notes/DECISIONS.md","DECISIONS.md",".md","0.08",
"docs/advice_bombs/batch_20251014_124554/.45_Spanky_CoCorePlanning_20251009_201052/notes/DECISIONS.md","DECISIONS.md",".md","0.24",
"docs/advice_bombs/batch_20251014_124554/.47_Spanky_RickPublicBridge_20251009_162406/notes/DECISIONS.md","DECISIONS.md",".md","0.12",
"docs/advice_bombs/batch_20251014_124554/.1_Spanky_examples_20251008_004552/Spanky_examples_20251008_004552/notes/DECISIONS.md","DECISIONS.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.36_Spanky_RequestPack_20251009_185641/notes/DECISIONS.md","DECISIONS.md",".md","0.12",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/payload/app/assets/demo-chip.css","demo-chip.css",".css","0.49",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/payload/app/demo-chip.js","demo-chip.js",".js","1.73",
"docs/advice_bombs/batch_20251014_124554/.40_Spanky_ScripTagger_20251009_193224/payload/web/docs/scripttagger/demo.html","demo.html",".html","8",
"docs/advice_bombs/batch_20251014_124554/l_Spanky_CoSuiteSummary_20251014_180402/payload/denominator_dictionary.csv","denominator_dictionary.csv",".csv","0.51",
"docs/advice_bombs/batch_20251014_124554/.7_Spanky_CoCivium_20251008_020616/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.44c_Spanky_CoCivOutreach_20251009_201820/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.03",
"docs/advice_bombs/batch_20251014_124554/.8_Spanky_CCSeedWrap_20251008_020133/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.27",
"docs/advice_bombs/batch_20251014_124554/.38_Spanky_CoAgentMVP3_20251009_191118/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.04",
"docs/advice_bombs/batch_20251014_124554/.31_Spanky_InSeed_20251009_183110/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.03",
"docs/advice_bombs/batch_20251014_124554/.3_Spanky_CoAgentLockupBPOE_20251007_214950/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.14",
"docs/advice_bombs/batch_20251014_124554/.49_Spanky_CoCivium_20251009_202805/Spanky_CoCivium_20251009_202805/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.05",
"docs/advice_bombs/batch_20251014_124554/.45_Spanky_CoCorePlanning_20251009_201052/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.17",
"docs/advice_bombs/batch_20251014_124554/.47_Spanky_RickPublicBridge_20251009_162406/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.09",
"docs/advice_bombs/batch_20251014_124554/.a_Spanky_CoCache_CoEvoAdvice_20251014_161601/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.27",
"docs/advice_bombs/batch_20251014_124554/.h_Spanky_CCE_Doctrine_Integration_20251014_162319/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.05",
"docs/advice_bombs/batch_20251014_124554/.4_Spanky_MultiSessionLockups_20251008_015230/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.22",
"docs/advice_bombs/batch_20251014_124554/.5_Spanky_CoMap_20251007_215725/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.18",
"docs/advice_bombs/batch_20251014_124554/.b_Spanky_SessionSynthesis_20251014_161607/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.14",
"docs/advice_bombs/batch_20251014_124554/.9_Spanky_BPOE-A1_20251008_000000/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.25",
"docs/advice_bombs/batch_20251014_124554/.43_Spanky_GrandMigration_20251009_194020/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.17",
"docs/advice_bombs/batch_20251014_124554/.g_Spanky_CoSuite_Summary_20251014_162309/Spanky_CoSuite_Summary_20251014_162309/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.41_Spanky_ContinuityKit_20251009_153301/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.18",
"docs/advice_bombs/batch_20251014_124554/.36_Spanky_RequestPack_20251009_185641/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.13",
"docs/advice_bombs/batch_20251014_124554/.35_Spanky_MeritRank_20251009_185743/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.06",
"docs/advice_bombs/batch_20251014_124554/.48_Spanky_CoEvolutionDocs_20251009_202452/notes/DEPENDENCIES.md","DEPENDENCIES.md",".md","0.16",
